current_date,sale_id,product_id,product_name,price
2026-07-28,611,P001,Wireless Headphones,100
2026-07-28,612,P007,Laptop Stand,40
2026-07-28,613,P003,Bluetooth Speaker,50
2026-07-28,614,P001,Wireless Headphones,100
2026-07-28,615,P010,External Hard Drive,100
2026-07-28,616,P010,External Hard Drive,100
2026-07-28,617,P001,Wireless Headphones,100
2026-07-28,618,P004,USB Flash Drive,20
2026-07-28,619,P006,Wireless Mouse,30
2026-07-28,620,P008,HDMI Cable,15
2026-07-28,621,P001,Wireless Headphones,100
2026-07-28,622,P010,External Hard Drive,100
2026-07-28,623,P009,Smartphone,600
2026-07-28,624,P004,USB Flash Drive,20
2026-07-28,625,P003,Bluetooth Speaker,50
2026-07-28,626,P002,Laptop Backpack,60
2026-07-28,627,P003,Bluetooth Speaker,50
2026-07-28,628,P010,External Hard Drive,100
2026-07-28,629,P004,USB Flash Drive,20
2026-07-28,630,P002,Laptop Backpack,60
2026-07-28,631,P003,Bluetooth Speaker,50
2026-07-28,632,P009,Smartphone,600
2026-07-28,633,P010,External Hard Drive,100
2026-07-28,634,P006,Wireless Mouse,30
2026-07-28,635,P008,HDMI Cable,15
2026-07-28,636,P003,Bluetooth Speaker,50
2026-07-28,637,P002,Laptop Backpack,60
2026-07-28,638,P004,USB Flash Drive,20
2026-07-28,639,P002,Laptop Backpack,60
2026-07-28,640,P001,Wireless Headphones,100
2026-07-28,641,P007,Laptop Stand,40
2026-07-28,642,P006,Wireless Mouse,30
2026-07-28,643,P002,Laptop Backpack,60
2026-07-28,644,P008,HDMI Cable,15
2026-07-28,645,P008,HDMI Cable,15
2026-07-28,646,P008,HDMI Cable,15
2026-07-28,647,P008,HDMI Cable,15
2026-07-28,648,P008,HDMI Cable,15
2026-07-28,649,P002,Laptop Backpack,60
2026-07-28,650,P010,External Hard Drive,100
2026-07-28,651,P004,USB Flash Drive,20
2026-07-28,652,P002,Laptop Backpack,60
2026-07-28,653,P010,External Hard Drive,100
2026-07-28,654,P006,Wireless Mouse,30
2026-07-28,655,P001,Wireless Headphones,100
2026-07-28,656,P010,External Hard Drive,100
2026-07-28,657,P009,Smartphone,600
2026-07-28,658,P001,Wireless Headphones,100
2026-07-28,659,P010,External Hard Drive,100
2026-07-28,660,P004,USB Flash Drive,20
2026-07-28,661,P006,Wireless Mouse,30
2026-07-28,662,P004,USB Flash Drive,20
2026-07-28,663,P004,USB Flash Drive,20
2026-07-28,664,P001,Wireless Headphones,100
2026-07-28,665,P004,USB Flash Drive,20
2026-07-28,666,P004,USB Flash Drive,20
2026-07-28,667,P004,USB Flash Drive,20
2026-07-28,668,P004,USB Flash Drive,20
2026-07-28,669,P005,Mobile Phone Case,15
2026-07-28,670,P003,Bluetooth Speaker,50
2026-07-28,671,P007,Laptop Stand,40
2026-07-28,672,P001,Wireless Headphones,100
2026-07-28,673,P004,USB Flash Drive,20
2026-07-28,674,P006,Wireless Mouse,30
2026-07-28,675,P010,External Hard Drive,100
2026-07-28,676,P003,Bluetooth Speaker,50
2026-07-28,677,P001,Wireless Headphones,100
2026-07-28,678,P008,HDMI Cable,15
2026-07-28,679,P008,HDMI Cable,15
2026-07-28,680,P001,Wireless Headphones,100
2026-07-28,681,P008,HDMI Cable,15
2026-07-28,682,P007,Laptop Stand,40
2026-07-28,683,P002,Laptop Backpack,60
2026-07-28,684,P010,External Hard Drive,100
2026-07-28,685,P001,Wireless Headphones,100
2026-07-28,686,P006,Wireless Mouse,30
2026-07-28,687,P010,External Hard Drive,100
2026-07-28,688,P005,Mobile Phone Case,15
2026-07-28,689,P004,USB Flash Drive,20
2026-07-28,690,P002,Laptop Backpack,60
2026-07-28,691,P004,USB Flash Drive,20
2026-07-28,692,P002,Laptop Backpack,60
2026-07-28,693,P002,Laptop Backpack,60
2026-07-28,694,P010,External Hard Drive,100
2026-07-28,695,P007,Laptop Stand,40
2026-07-28,696,P008,HDMI Cable,15
2026-07-28,697,P001,Wireless Headphones,100
2026-07-28,698,P009,Smartphone,600
2026-07-28,699,P001,Wireless Headphones,100
2026-07-28,700,P008,HDMI Cable,15
2026-07-28,701,P006,Wireless Mouse,30
2026-07-28,702,P004,USB Flash Drive,20
2026-07-28,703,P001,Wireless Headphones,100
2026-07-28,704,P001,Wireless Headphones,100
2026-07-28,705,P006,Wireless Mouse,30
2026-07-28,706,P001,Wireless Headphones,100
2026-07-28,707,P006,Wireless Mouse,30
2026-07-28,708,P004,USB Flash Drive,20
2026-07-28,709,P009,Smartphone,600
2026-07-28,710,P004,USB Flash Drive,20
2026-07-28,711,P001,Wireless Headphones,100
2026-07-28,712,P010,External Hard Drive,100
2026-07-28,713,P006,Wireless Mouse,30
2026-07-28,714,P010,External Hard Drive,100
2026-07-28,715,P008,HDMI Cable,15
2026-07-28,716,P004,USB Flash Drive,20
2026-07-28,717,P001,Wireless Headphones,100
2026-07-28,718,P007,Laptop Stand,40
2026-07-28,719,P001,Wireless Headphones,100
2026-07-28,720,P004,USB Flash Drive,20
2026-07-28,721,P009,Smartphone,600
2026-07-28,722,P004,USB Flash Drive,20
2026-07-28,723,P001,Wireless Headphones,100
2026-07-28,724,P008,HDMI Cable,15
2026-07-28,725,P001,Wireless Headphones,100
2026-07-28,726,P008,HDMI Cable,15
2026-07-28,727,P004,USB Flash Drive,20
2026-07-28,728,P010,External Hard Drive,100
2026-07-28,729,P007,Laptop Stand,40
2026-07-28,730,P005,Mobile Phone Case,15
2026-07-28,731,P010,External Hard Drive,100
2026-07-28,732,P006,Wireless Mouse,30
2026-07-28,733,P002,Laptop Backpack,60
2026-07-28,734,P001,Wireless Headphones,100
2026-07-28,735,P004,USB Flash Drive,20
2026-07-28,736,P006,Wireless Mouse,30
2026-07-28,737,P002,Laptop Backpack,60
2026-07-28,738,P010,External Hard Drive,100
2026-07-28,739,P008,HDMI Cable,15
2026-07-28,740,P006,Wireless Mouse,30
2026-07-28,741,P010,External Hard Drive,100
2026-07-28,742,P008,HDMI Cable,15
2026-07-28,743,P006,Wireless Mouse,30
2026-07-28,744,P004,USB Flash Drive,20
2026-07-28,745,P004,USB Flash Drive,20
2026-07-28,746,P006,Wireless Mouse,30
2026-07-28,747,P001,Wireless Headphones,100
2026-07-28,748,P010,External Hard Drive,100
2026-07-28,749,P005,Mobile Phone Case,15
2026-07-28,750,P002,Laptop Backpack,60
2026-07-28,751,P004,USB Flash Drive,20
2026-07-28,752,P004,USB Flash Drive,20
2026-07-28,753,P001,Wireless Headphones,100
2026-07-28,754,P001,Wireless Headphones,100
2026-07-28,755,P003,Bluetooth Speaker,50
2026-07-28,756,P010,External Hard Drive,100
2026-07-28,757,P001,Wireless Headphones,100
2026-07-28,758,P003,Bluetooth Speaker,50
2026-07-28,759,P005,Mobile Phone Case,15
2026-07-28,760,P006,Wireless Mouse,30
2026-07-28,761,P008,HDMI Cable,15
2026-07-28,762,P008,HDMI Cable,15
2026-07-28,763,P002,Laptop Backpack,60
2026-07-28,764,P002,Laptop Backpack,60
2026-07-28,765,P004,USB Flash Drive,20
2026-07-28,766,P008,HDMI Cable,15
2026-07-28,767,P004,USB Flash Drive,20
2026-07-28,768,P003,Bluetooth Speaker,50
2026-07-28,769,P002,Laptop Backpack,60
2026-07-28,770,P005,Mobile Phone Case,15
2026-07-28,771,P001,Wireless Headphones,100
2026-07-28,772,P001,Wireless Headphones,100
2026-07-28,773,P008,HDMI Cable,15
2026-07-28,774,P006,Wireless Mouse,30
2026-07-28,775,P008,HDMI Cable,15
2026-07-28,776,P002,Laptop Backpack,60
2026-07-28,777,P005,Mobile Phone Case,15
2026-07-28,778,P008,HDMI Cable,15
2026-07-28,779,P002,Laptop Backpack,60
2026-07-28,780,P005,Mobile Phone Case,15
2026-07-28,781,P007,Laptop Stand,40
2026-07-28,782,P002,Laptop Backpack,60
2026-07-28,783,P010,External Hard Drive,100
2026-07-28,784,P008,HDMI Cable,15
2026-07-28,785,P008,HDMI Cable,15
2026-07-28,786,P001,Wireless Headphones,100
2026-07-28,787,P006,Wireless Mouse,30
2026-07-28,788,P006,Wireless Mouse,30
2026-07-28,789,P010,External Hard Drive,100
2026-07-28,790,P001,Wireless Headphones,100
2026-07-28,791,P003,Bluetooth Speaker,50
2026-07-28,792,P009,Smartphone,600
2026-07-28,793,P009,Smartphone,600
2026-07-28,794,P009,Smartphone,600
2026-07-28,795,P001,Wireless Headphones,100
2026-07-28,796,P004,USB Flash Drive,20
2026-07-28,797,P008,HDMI Cable,15
2026-07-28,798,P010,External Hard Drive,100
2026-07-28,799,P009,Smartphone,600
2026-07-28,800,P008,HDMI Cable,15
2026-07-28,801,P010,External Hard Drive,100
2026-07-28,802,P004,USB Flash Drive,20
2026-07-28,803,P010,External Hard Drive,100
2026-07-28,804,P002,Laptop Backpack,60
2026-07-28,805,P005,Mobile Phone Case,15
2026-07-28,806,P008,HDMI Cable,15
2026-07-28,807,P009,Smartphone,600
2026-07-28,808,P004,USB Flash Drive,20
2026-07-28,809,P008,HDMI Cable,15
2026-07-28,810,P004,USB Flash Drive,20
2026-07-28,811,P006,Wireless Mouse,30
2026-07-28,812,P002,Laptop Backpack,60
2026-07-28,813,P008,HDMI Cable,15
2026-07-28,814,P001,Wireless Headphones,100
2026-07-28,815,P008,HDMI Cable,15
2026-07-28,816,P007,Laptop Stand,40
2026-07-28,817,P004,USB Flash Drive,20
2026-07-28,818,P008,HDMI Cable,15
2026-07-28,819,P001,Wireless Headphones,100
2026-07-28,820,P006,Wireless Mouse,30
2026-07-28,821,P003,Bluetooth Speaker,50
2026-07-28,822,P004,USB Flash Drive,20
2026-07-28,823,P006,Wireless Mouse,30
2026-07-28,824,P004,USB Flash Drive,20
2026-07-28,825,P008,HDMI Cable,15
2026-07-28,826,P006,Wireless Mouse,30
2026-07-28,827,P006,Wireless Mouse,30
2026-07-28,828,P010,External Hard Drive,100
2026-07-28,829,P004,USB Flash Drive,20
2026-07-28,830,P006,Wireless Mouse,30
2026-07-28,831,P006,Wireless Mouse,30
2026-07-28,832,P006,Wireless Mouse,30
2026-07-28,833,P002,Laptop Backpack,60
2026-07-28,834,P009,Smartphone,600
2026-07-28,835,P001,Wireless Headphones,100
2026-07-28,836,P010,External Hard Drive,100
2026-07-28,837,P005,Mobile Phone Case,15
2026-07-28,838,P010,External Hard Drive,100
2026-07-28,839,P001,Wireless Headphones,100
2026-07-28,840,P001,Wireless Headphones,100
2026-07-28,841,P007,Laptop Stand,40
2026-07-28,842,P001,Wireless Headphones,100
2026-07-28,843,P001,Wireless Headphones,100
2026-07-28,844,P006,Wireless Mouse,30
2026-07-28,845,P010,External Hard Drive,100
2026-07-28,846,P006,Wireless Mouse,30
2026-07-28,847,P006,Wireless Mouse,30
2026-07-28,848,P001,Wireless Headphones,100
2026-07-28,849,P002,Laptop Backpack,60
2026-07-28,850,P006,Wireless Mouse,30
2026-07-28,851,P006,Wireless Mouse,30
2026-07-28,852,P002,Laptop Backpack,60
2026-07-28,853,P010,External Hard Drive,100
2026-07-28,854,P008,HDMI Cable,15
2026-07-28,855,P001,Wireless Headphones,100
2026-07-28,856,P002,Laptop Backpack,60
2026-07-28,857,P010,External Hard Drive,100
2026-07-28,858,P004,USB Flash Drive,20
2026-07-28,859,P005,Mobile Phone Case,15
2026-07-28,860,P001,Wireless Headphones,100
2026-07-28,861,P004,USB Flash Drive,20
2026-07-28,862,P008,HDMI Cable,15
2026-07-28,863,P009,Smartphone,600
2026-07-28,864,P009,Smartphone,600
2026-07-28,865,P004,USB Flash Drive,20
2026-07-28,866,P002,Laptop Backpack,60
2026-07-28,867,P007,Laptop Stand,40
2026-07-28,868,P008,HDMI Cable,15
2026-07-28,869,P010,External Hard Drive,100
2026-07-28,870,P006,Wireless Mouse,30
2026-07-28,871,P010,External Hard Drive,100
2026-07-28,872,P001,Wireless Headphones,100
2026-07-28,873,P001,Wireless Headphones,100
2026-07-28,874,P002,Laptop Backpack,60
2026-07-28,875,P007,Laptop Stand,40
2026-07-28,876,P002,Laptop Backpack,60
2026-07-28,877,P006,Wireless Mouse,30
2026-07-28,878,P006,Wireless Mouse,30
2026-07-28,879,P005,Mobile Phone Case,15
2026-07-28,880,P004,USB Flash Drive,20
2026-07-28,881,P010,External Hard Drive,100
2026-07-28,882,P007,Laptop Stand,40
2026-07-28,883,P005,Mobile Phone Case,15
2026-07-28,884,P002,Laptop Backpack,60
2026-07-28,885,P010,External Hard Drive,100
2026-07-28,886,P004,USB Flash Drive,20
2026-07-28,887,P004,USB Flash Drive,20
2026-07-28,888,P001,Wireless Headphones,100
2026-07-28,889,P005,Mobile Phone Case,15
2026-07-28,890,P004,USB Flash Drive,20
2026-07-28,891,P004,USB Flash Drive,20
2026-07-28,892,P010,External Hard Drive,100
2026-07-28,893,P004,USB Flash Drive,20
2026-07-28,894,P009,Smartphone,600
2026-07-28,895,P005,Mobile Phone Case,15
2026-07-28,896,P009,Smartphone,600
2026-07-28,897,P007,Laptop Stand,40
2026-07-28,898,P005,Mobile Phone Case,15
2026-07-28,899,P004,USB Flash Drive,20
2026-07-28,900,P003,Bluetooth Speaker,50
2026-07-28,901,P001,Wireless Headphones,100
2026-07-28,902,P003,Bluetooth Speaker,50
2026-07-28,903,P001,Wireless Headphones,100
2026-07-28,904,P001,Wireless Headphones,100
2026-07-28,905,P004,USB Flash Drive,20
2026-07-28,906,P006,Wireless Mouse,30
2026-07-28,907,P003,Bluetooth Speaker,50
2026-07-28,908,P002,Laptop Backpack,60
2026-07-28,909,P001,Wireless Headphones,100
2026-07-28,910,P003,Bluetooth Speaker,50
2026-07-28,911,P008,HDMI Cable,15
2026-07-28,912,P010,External Hard Drive,100
2026-07-28,913,P004,USB Flash Drive,20
2026-07-28,914,P008,HDMI Cable,15
2026-07-28,915,P002,Laptop Backpack,60
2026-07-28,916,P006,Wireless Mouse,30
2026-07-28,917,P006,Wireless Mouse,30
2026-07-28,918,P002,Laptop Backpack,60
2026-07-28,919,P010,External Hard Drive,100
2026-07-28,920,P008,HDMI Cable,15
2026-07-28,921,P009,Smartphone,600
2026-07-28,922,P008,HDMI Cable,15
2026-07-28,923,P005,Mobile Phone Case,15
2026-07-28,924,P004,USB Flash Drive,20
2026-07-28,925,P001,Wireless Headphones,100
2026-07-28,926,P002,Laptop Backpack,60
2026-07-28,927,P002,Laptop Backpack,60
2026-07-28,928,P004,USB Flash Drive,20
2026-07-28,929,P004,USB Flash Drive,20
2026-07-28,930,P002,Laptop Backpack,60
2026-07-28,931,P006,Wireless Mouse,30
2026-07-28,932,P004,USB Flash Drive,20
2026-07-28,933,P010,External Hard Drive,100
2026-07-28,934,P006,Wireless Mouse,30
2026-07-28,935,P003,Bluetooth Speaker,50
2026-07-28,936,P001,Wireless Headphones,100
2026-07-28,937,P010,External Hard Drive,100
2026-07-28,938,P009,Smartphone,600
2026-07-28,939,P001,Wireless Headphones,100
2026-07-28,940,P010,External Hard Drive,100
2026-07-28,941,P001,Wireless Headphones,100
2026-07-28,942,P001,Wireless Headphones,100
2026-07-28,943,P001,Wireless Headphones,100
2026-07-28,944,P004,USB Flash Drive,20
2026-07-28,945,P004,USB Flash Drive,20
2026-07-28,946,P010,External Hard Drive,100
2026-07-28,947,P006,Wireless Mouse,30
2026-07-28,948,P004,USB Flash Drive,20
2026-07-28,949,P008,HDMI Cable,15
2026-07-28,950,P003,Bluetooth Speaker,50
2026-07-28,951,P004,USB Flash Drive,20
2026-07-28,952,P008,HDMI Cable,15
2026-07-28,953,P005,Mobile Phone Case,15
2026-07-28,954,P006,Wireless Mouse,30
2026-07-28,955,P001,Wireless Headphones,100
2026-07-28,956,P006,Wireless Mouse,30
2026-07-28,957,P004,USB Flash Drive,20
2026-07-28,958,P002,Laptop Backpack,60
2026-07-28,959,P006,Wireless Mouse,30
2026-07-28,960,P003,Bluetooth Speaker,50
2026-07-28,961,P003,Bluetooth Speaker,50
2026-07-28,962,P005,Mobile Phone Case,15
2026-07-28,963,P009,Smartphone,600
2026-07-28,964,P007,Laptop Stand,40
2026-07-28,965,P004,USB Flash Drive,20
2026-07-28,966,P009,Smartphone,600
2026-07-28,967,P003,Bluetooth Speaker,50
2026-07-28,968,P008,HDMI Cable,15
2026-07-28,969,P004,USB Flash Drive,20
2026-07-28,970,P004,USB Flash Drive,20
2026-07-28,971,P001,Wireless Headphones,100
2026-07-28,972,P003,Bluetooth Speaker,50
2026-07-28,973,P001,Wireless Headphones,100
2026-07-28,974,P002,Laptop Backpack,60
2026-07-28,975,P006,Wireless Mouse,30
2026-07-28,976,P004,USB Flash Drive,20
2026-07-28,977,P003,Bluetooth Speaker,50
2026-07-28,978,P010,External Hard Drive,100
2026-07-28,979,P010,External Hard Drive,100
2026-07-28,980,P004,USB Flash Drive,20
2026-07-28,981,P008,HDMI Cable,15
2026-07-28,982,P002,Laptop Backpack,60
2026-07-28,983,P003,Bluetooth Speaker,50
2026-07-28,984,P010,External Hard Drive,100
2026-07-28,985,P002,Laptop Backpack,60
2026-07-28,986,P002,Laptop Backpack,60
2026-07-28,987,P001,Wireless Headphones,100
2026-07-28,988,P001,Wireless Headphones,100
2026-07-28,989,P006,Wireless Mouse,30
2026-07-28,990,P002,Laptop Backpack,60
2026-07-28,991,P004,USB Flash Drive,20
2026-07-28,992,P006,Wireless Mouse,30
2026-07-28,993,P001,Wireless Headphones,100
2026-07-28,994,P005,Mobile Phone Case,15
2026-07-28,995,P006,Wireless Mouse,30
2026-07-28,996,P006,Wireless Mouse,30
2026-07-28,997,P004,USB Flash Drive,20
2026-07-28,998,P001,Wireless Headphones,100
2026-07-28,999,P006,Wireless Mouse,30
2026-07-28,1000,P001,Wireless Headphones,100
