current_date,sale_id,product_id,name,price
7/28/2026,611,P001,Wireless Headphones,100
7/28/2026,612,P007,Laptop Stand,40
7/28/2026,613,P003,Bluetooth Speaker,50
7/28/2026,614,P001,Wireless Headphones,100
7/28/2026,615,P010,External Hard Drive,100
7/28/2026,616,P010,External Hard Drive,100
7/28/2026,617,P001,Wireless Headphones,100
7/28/2026,618,P004,USB Flash Drive,20
7/28/2026,619,P006,Wireless Mouse,30
7/28/2026,620,P008,HDMI Cable,15
7/28/2026,621,P001,Wireless Headphones,100
7/28/2026,622,P010,External Hard Drive,100
7/28/2026,623,P009,Smartphone,600
7/28/2026,624,P004,USB Flash Drive,20
7/28/2026,625,P003,Bluetooth Speaker,50
7/28/2026,626,P002,Laptop Backpack,60
7/28/2026,627,P003,Bluetooth Speaker,50
7/28/2026,628,P010,External Hard Drive,100
7/28/2026,629,P004,USB Flash Drive,20
7/28/2026,630,P002,Laptop Backpack,60
7/28/2026,631,P003,Bluetooth Speaker,50
7/28/2026,632,P009,Smartphone,600
7/28/2026,633,P010,External Hard Drive,100
7/28/2026,634,P006,Wireless Mouse,30
7/28/2026,635,P008,HDMI Cable,15
7/28/2026,636,P003,Bluetooth Speaker,50
7/28/2026,637,P002,Laptop Backpack,60
7/28/2026,638,P004,USB Flash Drive,20
7/28/2026,639,P002,Laptop Backpack,60
7/28/2026,640,P001,Wireless Headphones,100
7/28/2026,641,P007,Laptop Stand,40
7/28/2026,642,P006,Wireless Mouse,30
7/28/2026,643,P002,Laptop Backpack,60
7/28/2026,644,P008,HDMI Cable,15
7/28/2026,645,P008,HDMI Cable,15
7/28/2026,646,P008,HDMI Cable,15
7/28/2026,647,P008,HDMI Cable,15
7/28/2026,648,P008,HDMI Cable,15
7/28/2026,649,P002,Laptop Backpack,60
7/28/2026,650,P010,External Hard Drive,100
7/28/2026,651,P004,USB Flash Drive,20
7/28/2026,652,P002,Laptop Backpack,60
7/28/2026,653,P010,External Hard Drive,100
7/28/2026,654,P006,Wireless Mouse,30
7/28/2026,655,P001,Wireless Headphones,100
7/28/2026,656,P010,External Hard Drive,100
7/28/2026,657,P009,Smartphone,600
7/28/2026,658,P001,Wireless Headphones,100
7/28/2026,659,P010,External Hard Drive,100
7/28/2026,660,P004,USB Flash Drive,20
7/28/2026,661,P006,Wireless Mouse,30
7/28/2026,662,P004,USB Flash Drive,20
7/28/2026,663,P004,USB Flash Drive,20
7/28/2026,664,P001,Wireless Headphones,100
7/28/2026,665,P004,USB Flash Drive,20
7/28/2026,666,P004,USB Flash Drive,20
7/28/2026,667,P004,USB Flash Drive,20
7/28/2026,668,P004,USB Flash Drive,20
7/28/2026,669,P005,Mobile Phone Case,15
7/28/2026,670,P003,Bluetooth Speaker,50
7/28/2026,671,P007,Laptop Stand,40
7/28/2026,672,P001,Wireless Headphones,100
7/28/2026,673,P004,USB Flash Drive,20
7/28/2026,674,P006,Wireless Mouse,30
7/28/2026,675,P010,External Hard Drive,100
7/28/2026,676,P003,Bluetooth Speaker,50
7/28/2026,677,P001,Wireless Headphones,100
7/28/2026,678,P008,HDMI Cable,15
7/28/2026,679,P008,HDMI Cable,15
7/28/2026,680,P001,Wireless Headphones,100
7/28/2026,681,P008,HDMI Cable,15
7/28/2026,682,P007,Laptop Stand,40
7/28/2026,683,P002,Laptop Backpack,60
7/28/2026,684,P010,External Hard Drive,100
7/28/2026,685,P001,Wireless Headphones,100
7/28/2026,686,P006,Wireless Mouse,30
7/28/2026,687,P010,External Hard Drive,100
7/28/2026,688,P005,Mobile Phone Case,15
7/28/2026,689,P004,USB Flash Drive,20
7/28/2026,690,P002,Laptop Backpack,60
7/28/2026,691,P004,USB Flash Drive,20
7/28/2026,692,P002,Laptop Backpack,60
7/28/2026,693,P002,Laptop Backpack,60
7/28/2026,694,P010,External Hard Drive,100
7/28/2026,695,P007,Laptop Stand,40
7/28/2026,696,P008,HDMI Cable,15
7/28/2026,697,P001,Wireless Headphones,100
7/28/2026,698,P009,Smartphone,600
7/28/2026,699,P001,Wireless Headphones,100
7/28/2026,700,P008,HDMI Cable,15
7/28/2026,701,P006,Wireless Mouse,30
7/28/2026,702,P004,USB Flash Drive,20
7/28/2026,703,P001,Wireless Headphones,100
7/28/2026,704,P001,Wireless Headphones,100
7/28/2026,705,P006,Wireless Mouse,30
7/28/2026,706,P001,Wireless Headphones,100
7/28/2026,707,P006,Wireless Mouse,30
7/28/2026,708,P004,USB Flash Drive,20
7/28/2026,709,P009,Smartphone,600
7/28/2026,710,P004,USB Flash Drive,20
7/28/2026,711,P001,Wireless Headphones,100
7/28/2026,712,P010,External Hard Drive,100
7/28/2026,713,P006,Wireless Mouse,30
7/28/2026,714,P010,External Hard Drive,100
7/28/2026,715,P008,HDMI Cable,15
7/28/2026,716,P004,USB Flash Drive,20
7/28/2026,717,P001,Wireless Headphones,100
7/28/2026,718,P007,Laptop Stand,40
7/28/2026,719,P001,Wireless Headphones,100
7/28/2026,720,P004,USB Flash Drive,20
7/28/2026,721,P009,Smartphone,600
7/28/2026,722,P004,USB Flash Drive,20
7/28/2026,723,P001,Wireless Headphones,100
7/28/2026,724,P008,HDMI Cable,15
7/28/2026,725,P001,Wireless Headphones,100
7/28/2026,726,P008,HDMI Cable,15
7/28/2026,727,P004,USB Flash Drive,20
7/28/2026,728,P010,External Hard Drive,100
7/28/2026,729,P007,Laptop Stand,40
7/28/2026,730,P005,Mobile Phone Case,15
7/28/2026,731,P010,External Hard Drive,100
7/28/2026,732,P006,Wireless Mouse,30
7/28/2026,733,P002,Laptop Backpack,60
7/28/2026,734,P001,Wireless Headphones,100
7/28/2026,735,P004,USB Flash Drive,20
7/28/2026,736,P006,Wireless Mouse,30
7/28/2026,737,P002,Laptop Backpack,60
7/28/2026,738,P010,External Hard Drive,100
7/28/2026,739,P008,HDMI Cable,15
7/28/2026,740,P006,Wireless Mouse,30
7/28/2026,741,P010,External Hard Drive,100
7/28/2026,742,P008,HDMI Cable,15
7/28/2026,743,P006,Wireless Mouse,30
7/28/2026,744,P004,USB Flash Drive,20
7/28/2026,745,P004,USB Flash Drive,20
7/28/2026,746,P006,Wireless Mouse,30
7/28/2026,747,P001,Wireless Headphones,100
7/28/2026,748,P010,External Hard Drive,100
7/28/2026,749,P005,Mobile Phone Case,15
7/28/2026,750,P002,Laptop Backpack,60
7/28/2026,751,P004,USB Flash Drive,20
7/28/2026,752,P004,USB Flash Drive,20
7/28/2026,753,P001,Wireless Headphones,100
7/28/2026,754,P001,Wireless Headphones,100
7/28/2026,755,P003,Bluetooth Speaker,50
7/28/2026,756,P010,External Hard Drive,100
7/28/2026,757,P001,Wireless Headphones,100
7/28/2026,758,P003,Bluetooth Speaker,50
7/28/2026,759,P005,Mobile Phone Case,15
7/28/2026,760,P006,Wireless Mouse,30
7/28/2026,761,P008,HDMI Cable,15
7/28/2026,762,P008,HDMI Cable,15
7/28/2026,763,P002,Laptop Backpack,60
7/28/2026,764,P002,Laptop Backpack,60
7/28/2026,765,P004,USB Flash Drive,20
7/28/2026,766,P008,HDMI Cable,15
7/28/2026,767,P004,USB Flash Drive,20
7/28/2026,768,P003,Bluetooth Speaker,50
7/28/2026,769,P002,Laptop Backpack,60
7/28/2026,770,P005,Mobile Phone Case,15
7/28/2026,771,P001,Wireless Headphones,100
7/28/2026,772,P001,Wireless Headphones,100
7/28/2026,773,P008,HDMI Cable,15
7/28/2026,774,P006,Wireless Mouse,30
7/28/2026,775,P008,HDMI Cable,15
7/28/2026,776,P002,Laptop Backpack,60
7/28/2026,777,P005,Mobile Phone Case,15
7/28/2026,778,P008,HDMI Cable,15
7/28/2026,779,P002,Laptop Backpack,60
7/28/2026,780,P005,Mobile Phone Case,15
7/28/2026,781,P007,Laptop Stand,40
7/28/2026,782,P002,Laptop Backpack,60
7/28/2026,783,P010,External Hard Drive,100
7/28/2026,784,P008,HDMI Cable,15
7/28/2026,785,P008,HDMI Cable,15
7/28/2026,786,P001,Wireless Headphones,100
7/28/2026,787,P006,Wireless Mouse,30
7/28/2026,788,P006,Wireless Mouse,30
7/28/2026,789,P010,External Hard Drive,100
7/28/2026,790,P001,Wireless Headphones,100
7/28/2026,791,P003,Bluetooth Speaker,50
7/28/2026,792,P009,Smartphone,600
7/28/2026,793,P009,Smartphone,600
7/28/2026,794,P009,Smartphone,600
7/28/2026,795,P001,Wireless Headphones,100
7/28/2026,796,P004,USB Flash Drive,20
7/28/2026,797,P008,HDMI Cable,15
7/28/2026,798,P010,External Hard Drive,100
7/28/2026,799,P009,Smartphone,600
7/28/2026,800,P008,HDMI Cable,15
7/28/2026,801,P010,External Hard Drive,100
7/28/2026,802,P004,USB Flash Drive,20
7/28/2026,803,P010,External Hard Drive,100
7/28/2026,804,P002,Laptop Backpack,60
7/28/2026,805,P005,Mobile Phone Case,15
7/28/2026,806,P008,HDMI Cable,15
7/28/2026,807,P009,Smartphone,600
7/28/2026,808,P004,USB Flash Drive,20
7/28/2026,809,P008,HDMI Cable,15
7/28/2026,810,P004,USB Flash Drive,20
7/28/2026,811,P006,Wireless Mouse,30
7/28/2026,812,P002,Laptop Backpack,60
7/28/2026,813,P008,HDMI Cable,15
7/28/2026,814,P001,Wireless Headphones,100
7/28/2026,815,P008,HDMI Cable,15
7/28/2026,816,P007,Laptop Stand,40
7/28/2026,817,P004,USB Flash Drive,20
7/28/2026,818,P008,HDMI Cable,15
7/28/2026,819,P001,Wireless Headphones,100
7/28/2026,820,P006,Wireless Mouse,30
7/28/2026,821,P003,Bluetooth Speaker,50
7/28/2026,822,P004,USB Flash Drive,20
7/28/2026,823,P006,Wireless Mouse,30
7/28/2026,824,P004,USB Flash Drive,20
7/28/2026,825,P008,HDMI Cable,15
7/28/2026,826,P006,Wireless Mouse,30
7/28/2026,827,P006,Wireless Mouse,30
7/28/2026,828,P010,External Hard Drive,100
7/28/2026,829,P004,USB Flash Drive,20
7/28/2026,830,P006,Wireless Mouse,30
7/28/2026,831,P006,Wireless Mouse,30
7/28/2026,832,P006,Wireless Mouse,30
7/28/2026,833,P002,Laptop Backpack,60
7/28/2026,834,P009,Smartphone,600
7/28/2026,835,P001,Wireless Headphones,100
7/28/2026,836,P010,External Hard Drive,100
7/28/2026,837,P005,Mobile Phone Case,15
7/28/2026,838,P010,External Hard Drive,100
7/28/2026,839,P001,Wireless Headphones,100
7/28/2026,840,P001,Wireless Headphones,100
7/28/2026,841,P007,Laptop Stand,40
7/28/2026,842,P001,Wireless Headphones,100
7/28/2026,843,P001,Wireless Headphones,100
7/28/2026,844,P006,Wireless Mouse,30
7/28/2026,845,P010,External Hard Drive,100
7/28/2026,846,P006,Wireless Mouse,30
7/28/2026,847,P006,Wireless Mouse,30
7/28/2026,848,P001,Wireless Headphones,100
7/28/2026,849,P002,Laptop Backpack,60
7/28/2026,850,P006,Wireless Mouse,30
7/28/2026,851,P006,Wireless Mouse,30
7/28/2026,852,P002,Laptop Backpack,60
7/28/2026,853,P010,External Hard Drive,100
7/28/2026,854,P008,HDMI Cable,15
7/28/2026,855,P001,Wireless Headphones,100
7/28/2026,856,P002,Laptop Backpack,60
7/28/2026,857,P010,External Hard Drive,100
7/28/2026,858,P004,USB Flash Drive,20
7/28/2026,859,P005,Mobile Phone Case,15
7/28/2026,860,P001,Wireless Headphones,100
7/28/2026,861,P004,USB Flash Drive,20
7/28/2026,862,P008,HDMI Cable,15
7/28/2026,863,P009,Smartphone,600
7/28/2026,864,P009,Smartphone,600
7/28/2026,865,P004,USB Flash Drive,20
7/28/2026,866,P002,Laptop Backpack,60
7/28/2026,867,P007,Laptop Stand,40
7/28/2026,868,P008,HDMI Cable,15
7/28/2026,869,P010,External Hard Drive,100
7/28/2026,870,P006,Wireless Mouse,30
7/28/2026,871,P010,External Hard Drive,100
7/28/2026,872,P001,Wireless Headphones,100
7/28/2026,873,P001,Wireless Headphones,100
7/28/2026,874,P002,Laptop Backpack,60
7/28/2026,875,P007,Laptop Stand,40
7/28/2026,876,P002,Laptop Backpack,60
7/28/2026,877,P006,Wireless Mouse,30
7/28/2026,878,P006,Wireless Mouse,30
7/28/2026,879,P005,Mobile Phone Case,15
7/28/2026,880,P004,USB Flash Drive,20
7/28/2026,881,P010,External Hard Drive,100
7/28/2026,882,P007,Laptop Stand,40
7/28/2026,883,P005,Mobile Phone Case,15
7/28/2026,884,P002,Laptop Backpack,60
7/28/2026,885,P010,External Hard Drive,100
7/28/2026,886,P004,USB Flash Drive,20
7/28/2026,887,P004,USB Flash Drive,20
7/28/2026,888,P001,Wireless Headphones,100
7/28/2026,889,P005,Mobile Phone Case,15
7/28/2026,890,P004,USB Flash Drive,20
7/28/2026,891,P004,USB Flash Drive,20
7/28/2026,892,P010,External Hard Drive,100
7/28/2026,893,P004,USB Flash Drive,20
7/28/2026,894,P009,Smartphone,600
7/28/2026,895,P005,Mobile Phone Case,15
7/28/2026,896,P009,Smartphone,600
7/28/2026,897,P007,Laptop Stand,40
7/28/2026,898,P005,Mobile Phone Case,15
7/28/2026,899,P004,USB Flash Drive,20
7/28/2026,900,P003,Bluetooth Speaker,50
7/28/2026,901,P001,Wireless Headphones,100
7/28/2026,902,P003,Bluetooth Speaker,50
7/28/2026,903,P001,Wireless Headphones,100
7/28/2026,904,P001,Wireless Headphones,100
7/28/2026,905,P004,USB Flash Drive,20
7/28/2026,906,P006,Wireless Mouse,30
7/28/2026,907,P003,Bluetooth Speaker,50
7/28/2026,908,P002,Laptop Backpack,60
7/28/2026,909,P001,Wireless Headphones,100
7/28/2026,910,P003,Bluetooth Speaker,50
7/28/2026,911,P008,HDMI Cable,15
7/28/2026,912,P010,External Hard Drive,100
7/28/2026,913,P004,USB Flash Drive,20
7/28/2026,914,P008,HDMI Cable,15
7/28/2026,915,P002,Laptop Backpack,60
7/28/2026,916,P006,Wireless Mouse,30
7/28/2026,917,P006,Wireless Mouse,30
7/28/2026,918,P002,Laptop Backpack,60
7/28/2026,919,P010,External Hard Drive,100
7/28/2026,920,P008,HDMI Cable,15
7/28/2026,921,P009,Smartphone,600
7/28/2026,922,P008,HDMI Cable,15
7/28/2026,923,P005,Mobile Phone Case,15
7/28/2026,924,P004,USB Flash Drive,20
7/28/2026,925,P001,Wireless Headphones,100
7/28/2026,926,P002,Laptop Backpack,60
7/28/2026,927,P002,Laptop Backpack,60
7/28/2026,928,P004,USB Flash Drive,20
7/28/2026,929,P004,USB Flash Drive,20
7/28/2026,930,P002,Laptop Backpack,60
7/28/2026,931,P006,Wireless Mouse,30
7/28/2026,932,P004,USB Flash Drive,20
7/28/2026,933,P010,External Hard Drive,100
7/28/2026,934,P006,Wireless Mouse,30
7/28/2026,935,P003,Bluetooth Speaker,50
7/28/2026,936,P001,Wireless Headphones,100
7/28/2026,937,P010,External Hard Drive,100
7/28/2026,938,P009,Smartphone,600
7/28/2026,939,P001,Wireless Headphones,100
7/28/2026,940,P010,External Hard Drive,100
7/28/2026,941,P001,Wireless Headphones,100
7/28/2026,942,P001,Wireless Headphones,100
7/28/2026,943,P001,Wireless Headphones,100
7/28/2026,944,P004,USB Flash Drive,20
7/28/2026,945,P004,USB Flash Drive,20
7/28/2026,946,P010,External Hard Drive,100
7/28/2026,947,P006,Wireless Mouse,30
7/28/2026,948,P004,USB Flash Drive,20
7/28/2026,949,P008,HDMI Cable,15
7/28/2026,950,P003,Bluetooth Speaker,50
7/28/2026,951,P004,USB Flash Drive,20
7/28/2026,952,P008,HDMI Cable,15
7/28/2026,953,P005,Mobile Phone Case,15
7/28/2026,954,P006,Wireless Mouse,30
7/28/2026,955,P001,Wireless Headphones,100
7/28/2026,956,P006,Wireless Mouse,30
7/28/2026,957,P004,USB Flash Drive,20
7/28/2026,958,P002,Laptop Backpack,60
7/28/2026,959,P006,Wireless Mouse,30
7/28/2026,960,P003,Bluetooth Speaker,50
7/28/2026,961,P003,Bluetooth Speaker,50
7/28/2026,962,P005,Mobile Phone Case,15
7/28/2026,963,P009,Smartphone,600
7/28/2026,964,P007,Laptop Stand,40
7/28/2026,965,P004,USB Flash Drive,20
7/28/2026,966,P009,Smartphone,600
7/28/2026,967,P003,Bluetooth Speaker,50
7/28/2026,968,P008,HDMI Cable,15
7/28/2026,969,P004,USB Flash Drive,20
7/28/2026,970,P004,USB Flash Drive,20
7/28/2026,971,P001,Wireless Headphones,100
7/28/2026,972,P003,Bluetooth Speaker,50
7/28/2026,973,P001,Wireless Headphones,100
7/28/2026,974,P002,Laptop Backpack,60
7/28/2026,975,P006,Wireless Mouse,30
7/28/2026,976,P004,USB Flash Drive,20
7/28/2026,977,P003,Bluetooth Speaker,50
7/28/2026,978,P010,External Hard Drive,100
7/28/2026,979,P010,External Hard Drive,100
7/28/2026,980,P004,USB Flash Drive,20
7/28/2026,981,P008,HDMI Cable,15
7/28/2026,982,P002,Laptop Backpack,60
7/28/2026,983,P003,Bluetooth Speaker,50
7/28/2026,984,P010,External Hard Drive,100
7/28/2026,985,P002,Laptop Backpack,60
7/28/2026,986,P002,Laptop Backpack,60
7/28/2026,987,P001,Wireless Headphones,100
7/28/2026,988,P001,Wireless Headphones,100
7/28/2026,989,P006,Wireless Mouse,30
7/28/2026,990,P002,Laptop Backpack,60
7/28/2026,991,P004,USB Flash Drive,20
7/28/2026,992,P006,Wireless Mouse,30
7/28/2026,993,P001,Wireless Headphones,100
7/28/2026,994,P005,Mobile Phone Case,15
7/28/2026,995,P006,Wireless Mouse,30
7/28/2026,996,P006,Wireless Mouse,30
7/28/2026,997,P004,USB Flash Drive,20
7/28/2026,998,P001,Wireless Headphones,100
7/28/2026,999,P006,Wireless Mouse,30
7/28/2026,1000,P001,Wireless Headphones,100
